municipality,tot_pob,high,professionals,europeans,nse_municip,NumCompanies_10S,NumNewCompanies_10S,NumCompanies_ML_10S,NumCompanies_HP_10S,Banks_BBVA,banks_Bankinter,banks_CaixaBank,banks_Sabadell,banks_Santander,banks_total,municipality_name,high_ratio,professionals_ratio,europeans_ratio,growth_rate_10S,companies_size_ratio_10S,companies_profit_ratio_10S,province
17109,958,57.483994522981206,373.3689956331874,882,4.1271186440678,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montagut i Oix,0.06000416964820585,0.38973799126637515,0.9206680584551148,0.07692307692307693,0.0,0.0,Cataluña
17110,1676,127.63751317175974,726.6992257296004,1544,4.53076923076923,167.0,4.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,Mont-ras,0.07615603411202848,0.43359142346634866,0.9212410501193318,0.023952095808383235,0.023952095808383235,0.05389221556886228,Cataluña
17111,1465,68.84857903001411,492.2230267921796,1316,4.23595505617978,75.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Navata,0.04699561708533386,0.33598841419261405,0.8982935153583618,0.05333333333333334,0.0,0.013333333333333334,Cataluña
17112,222,3.4965034965035,116.69230769230788,215,3.93181818181818,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ogassa,0.015750015750015764,0.5256410256410264,0.9684684684684685,0.0,0.0,0.0,Cataluña
17114,36716,2148.457191618669,11882.58497442286,28859,4.35082329018087,25320.0,810.0,378.0,1086.0,2.0,1.0,2.0,1.0,1.0,7.0,Olot,0.05851555702197051,0.32363506303581163,0.786006100882449,0.031990521327014215,0.014928909952606635,0.042890995260663506,Cataluña
17115,373,27.047952047952087,193.0350404312668,364,4.39160839160839,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ordis,0.07251461675054179,0.517520215633423,0.9758713136729222,0.0,0.0,0.0,Cataluña
17116,423,33.658536585365866,124.5280373831775,402,4.57926829268293,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osor,0.07957100847604223,0.29439252336448585,0.950354609929078,0.0,0.0,0.0,Cataluña
17117,23396,1062.644634025477,7692.194500502602,18308,4.3039050638184335,7704.0,280.0,88.0,306.0,1.0,0.0,2.0,1.0,1.0,5.0,Palafrugell,0.04541992793748833,0.32878246283563867,0.7825269276799453,0.036344755970924195,0.01142263759086189,0.0397196261682243,Cataluña
17118,18145,1031.391916721576,5498.436242747143,15891,4.437615605576616,11033.0,341.0,187.0,286.0,1.0,0.0,1.0,1.0,1.0,4.0,Palamós,0.05684165978074269,0.3030276242902807,0.8757784513640121,0.03090727816550349,0.01694915254237288,0.0259222333000997,Cataluña
17119,115,18.214285714285698,68.24175824175828,109,5.58333333333333,30.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Palau de Santa Eulàlia,0.15838509316770172,0.5934065934065937,0.9478260869565217,0.1,0.03333333333333333,0.06666666666666667,Cataluña
17120,1472,51.38851933973888,544.5203252032518,1164,4.09965034965035,79.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Palau-saverdera,0.03491067889927913,0.3699186991869917,0.7907608695652174,0.0379746835443038,0.0,0.012658227848101266,Cataluña
17121,327,35.764705882352985,174.0483870967741,294,4.79831932773109,211.0,6.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Palau-sator,0.10937218924266968,0.5322580645161287,0.8990825688073395,0.02843601895734597,0.009478672985781991,0.061611374407582936,Cataluña
17123,457,8.82758620689655,206.90549450549452,435,4.03448275862069,60.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Palol de Revardit,0.019316381196710173,0.45274725274725275,0.9518599562363238,0.0,0.13333333333333333,0.23333333333333334,Cataluña
17124,2548,145.53149983599712,962.7656574035676,2101,4.49839914621131,211.0,6.0,2.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,Pals,0.05711597324803655,0.37785151389464977,0.8245682888540031,0.02843601895734597,0.009478672985781991,0.061611374407582936,Cataluña
17125,165,4.71127041019514,73.33333333333337,162,4.14516129032258,85.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Pardines,0.028553154001182666,0.4444444444444447,0.9818181818181818,0.023529411764705882,0.011764705882352941,0.03529411764705882,Cataluña
17126,415,15.549568023666229,215.92639593908632,394,4.21854304635762,41.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Parlavà,0.03746883861124393,0.5203045685279188,0.9493975903614458,0.04878048780487805,0.0,0.024390243902439025,Cataluña
17128,579,30.660550458715548,256.4142857142858,462,4.20183486238532,36.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Pau,0.052954318581546714,0.44285714285714306,0.7979274611398963,0.05555555555555555,0.0,0.027777777777777776,Cataluña
17129,181,10.51217301217301,76.78787878787885,162,4.11538461538462,50.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Pedret i Marzà,0.058078303934657516,0.4242424242424246,0.8950276243093923,0.08,0.02,0.04,Cataluña
17130,438,27.99722647035952,200.34080717488789,416,4.32369942196532,40.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pera, La",0.06392060837981627,0.45739910313901344,0.9497716894977168,0.0,0.05,0.125,Cataluña
17132,1974,63.80092383292381,914.4421621621624,1794,4.16783216783217,111.0,8.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,Peralada,0.03232063010786414,0.46324324324324334,0.9088145896656535,0.07207207207207207,0.02702702702702703,0.02702702702702703,Cataluña
17133,1745,79.09363316422142,658.3927510398096,1554,4.24615384615385,80.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,"Planes d'Hostoles, Les",0.04532586427749078,0.37730243612596537,0.8905444126074499,0.025,0.0125,0.025,Cataluña
17134,307,11.8989898989899,151.3680555555552,293,4.22727272727273,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Planoles,0.0387589247524101,0.4930555555555544,0.9543973941368078,0.0,0.0,0.0,Cataluña
17135,542,33.81314311788209,183.39886578449892,479,4.14285714285714,49.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Pont de Molins,0.06238587291122157,0.33837429111531164,0.8837638376383764,0.02040816326530612,0.02040816326530612,0.10204081632653061,Cataluña
17136,274,5.46218487394958,99.9172932330828,248,3.8235294117647105,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pontós,0.019934981291786787,0.3646616541353387,0.9051094890510949,0.0,0.0,0.0,Cataluña
17137,4712,108.0283375032168,1919.6772138690792,4424,4.106584267752539,418.0,15.0,12.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,Porqueres,0.022926217636506114,0.4074017856258657,0.9388794567062818,0.03588516746411483,0.028708133971291867,0.04784688995215311,Cataluña
17138,1090,99.71805232558135,309.25581395348826,914,4.61778846153846,45.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Portbou,0.09148445167484529,0.283720930232558,0.8385321100917431,0.0,0.0,0.022222222222222223,Cataluña
17139,1875,131.4511601705529,714.1359060402688,1807,4.22141823444284,177.0,5.0,20.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,"Preses, Les",0.07010728542429488,0.38087248322147665,0.9637333333333333,0.02824858757062147,0.11299435028248588,0.14689265536723164,Cataluña
17140,1015,42.72877525773194,386.1185567010309,799,4.17066666666667,82.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,"Port de la Selva, El",0.042097315524859055,0.3804123711340206,0.787192118226601,0.024390243902439025,0.0,0.04878048780487805,Cataluña
17141,9484,504.3753412336737,3871.869655735624,7734,4.492288315144867,2916.0,142.0,12.0,92.0,1.0,0.0,1.0,1.0,0.0,3.0,Puigcerdà,0.05318171037891962,0.4082528106005508,0.8154787009700548,0.04869684499314129,0.00411522633744856,0.03155006858710562,Cataluña
17142,3906,279.85339620427163,1349.6179281034752,3734,4.715265697755438,178.0,5.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,Quart,0.07164705483980328,0.34552430314989124,0.9559651817716334,0.028089887640449437,0.02247191011235955,0.03932584269662921,Cataluña
17143,210,3.41573033707865,84.94382022471918,182,3.8695652173913,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rabós,0.01626538255751738,0.4044943820224723,0.8666666666666667,0.1111111111111111,0.0,0.0,Cataluña
17144,271,21.35103558151885,108.802973977695,250,4.52380952380952,24.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Regencós,0.07878610915689613,0.40148698884758305,0.922509225092251,0.041666666666666664,0.08333333333333333,0.125,Cataluña
17145,1810,74.73854133979029,663.5280932807427,1678,4.274163618117888,170.0,4.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,Ribes de Freser,0.04129201178993939,0.36659010678494075,0.9270718232044199,0.023529411764705882,0.011764705882352941,0.03529411764705882,Cataluña
17146,4279,103.47545027576136,1461.8061934851503,4025,4.210395952210845,288.0,14.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,Riells i Viabrea,0.024182157110484076,0.34162332168383974,0.940640336527226,0.04861111111111111,0.0,0.027777777777777776,Cataluña
17147,10641,730.028912503953,3174.5812441347825,9240,4.439251425326174,3096.0,64.0,88.0,128.0,1.0,0.0,1.0,1.0,1.0,4.0,Ripoll,0.06860529203119567,0.2983348598942564,0.8683394417817875,0.020671834625323,0.028423772609819122,0.041343669250646,Cataluña
17148,2337,47.02428910144934,816.1292392300636,2033,4.13695395513577,108.0,4.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,Riudarenes,0.020121647026722013,0.34922089825847824,0.8699186991869918,0.037037037037037035,0.06481481481481481,0.06481481481481481,Cataluña
17149,511,24.399491609303983,239.4644351464435,491,4.41935483870968,20.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Riudaura,0.04774851586947942,0.46861924686192463,0.9608610567514677,0.0,0.05,0.1,Cataluña
17150,2072,133.74146540376543,717.6146435452794,1857,4.59653465346535,345.0,12.0,28.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,Riudellots de la Selva,0.06454703928753158,0.34633911368015413,0.8962355212355212,0.034782608695652174,0.08115942028985507,0.1391304347826087,Cataluña
17151,244,18.359515899383037,77.55038759689923,207,4.16326530612245,320.0,12.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Riumors,0.07524391762042229,0.3178294573643411,0.8483606557377049,0.0375,0.071875,0.109375,Cataluña
17152,19907,1097.6039522399633,6431.581966054575,14354,4.427110680590506,14542.0,682.0,88.0,517.0,1.0,0.0,1.0,1.0,1.0,4.0,Roses,0.05513658272165386,0.3230814269379904,0.721052895966243,0.046898638426626324,0.006051437216338881,0.03555219364599092,Cataluña
17153,300,77.91038602941173,112.49999999999991,267,6.66346153846154,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rupià,0.2597012867647058,0.3749999999999997,0.89,0.125,0.0,0.0,Cataluña
17154,169,23.497536945812783,65.84415584415575,136,5.10344827586207,72.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Sales de Llierca,0.13903868015273835,0.3896103896103891,0.8047337278106509,0.041666666666666664,0.09722222222222222,0.08333333333333333,Cataluña
17155,32517,1208.7014620408463,7290.961947763046,20311,4.229982005710094,11550.0,540.0,195.0,315.0,1.0,0.0,1.0,1.0,1.0,4.0,Salt,0.03717137073041321,0.22422000638936698,0.624627118122828,0.046753246753246755,0.016883116883116882,0.02727272727272727,Cataluña
17157,162,5.76344086021505,55.39354838709692,155,4.15,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Andreu Salou,0.035576795433426234,0.34193548387096867,0.9567901234567902,0.0,0.0,0.0,Cataluña
17158,696,23.754434057770915,261.2779552715654,614,4.20164609053498,25.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Sant Climent Sescebes,0.03412993399105017,0.3753993610223641,0.882183908045977,0.04,0.0,0.04,Cataluña
17159,839,75.37668884855817,361.10217113665385,795,4.59868421052632,85.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Feliu de Buixalleu,0.08984110709005742,0.4303959131545338,0.9475566150178785,0.011764705882352941,0.08235294117647059,0.07058823529411765,Cataluña
17160,22149,1107.3610033986956,7153.963561524124,18950,4.333891667024965,11388.0,510.0,110.0,212.0,1.0,0.0,1.0,1.0,1.0,4.0,Sant Feliu de Guíxols,0.049995981913345776,0.3229926209546311,0.8555691001851099,0.044783983140147525,0.00965929048120829,0.018616087109237796,Cataluña
17161,1495,158.7149528651144,538.6797957695104,1305,4.8601134215501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Sant Feliu de Pallerols,0.10616384807031064,0.3603209336250906,0.8729096989966555,0.0,0.0,0.0,Cataluña
17162,256,15.04316609753965,89.54732510288063,222,4.57446808510638,186.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Ferriol,0.05876236756851426,0.3497942386831275,0.8671875,0.026881720430107527,0.026881720430107527,0.053763440860215055,Cataluña
17163,4085,269.05687055606836,1448.681601677038,3909,4.618436537733075,374.0,12.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,Sant Gregori,0.06586459499536557,0.3546344190151868,0.9569155446756425,0.03208556149732621,0.03208556149732621,0.03208556149732621,Cataluña
17164,5836,160.30305854426368,1992.9369409114793,4674,4.213566618985897,516.0,14.0,2.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,Sant Hilari Sacalm,0.02746796753671413,0.34149022291149406,0.8008910212474297,0.027131782945736434,0.003875968992248062,0.04263565891472868,Cataluña
17165,842,38.1426304917634,235.5653179190749,736,4.1021021021021,41.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Jaume de Llierca,0.04530003621349572,0.2797687861271673,0.8741092636579573,0.0,0.24390243902439024,0.3170731707317073,Cataluña
17166,830,34.55180672099311,285.75558475689877,728,4.23549488054607,91.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,Sant Jordi Desvalls,0.04162868279637724,0.34428383705650456,0.8771084337349397,0.0,0.054945054945054944,0.04395604395604396,Cataluña
17167,3274,139.99980931300843,1301.4934791265991,3026,4.2700754157985275,369.0,9.0,12.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,Sant Joan de les Abadesses,0.04276109019945279,0.3975239704113009,0.9242516799022602,0.024390243902439025,0.032520325203252036,0.016260162601626018,Cataluña
17168,515,30.59002535925617,190.9664694280077,463,4.45408163265306,57.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Joan de Mollet,0.0593981074937013,0.37080867850098587,0.8990291262135922,0.05263157894736842,0.017543859649122806,0.017543859649122806,Cataluña
17169,3623,149.11810677473727,596.2543514938669,3316,2.573633119959497,364.0,10.0,4.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,Sant Julià de Ramis,0.04115873772418915,0.16457475889977005,0.9152635937068727,0.027472527472527472,0.01098901098901099,0.04945054945054945,Cataluña
17170,222,10.59850067592479,115.31067961165046,215,4.26582278481013,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vallfogona de Ripollès,0.04774099403569725,0.5194174757281552,0.9684684684684685,0.0,0.0,0.0,Cataluña
17171,267,13.21491615180936,109.22727272727276,226,4.42718446601942,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Llorenç de la Muga,0.04949406798430472,0.4090909090909092,0.846441947565543,0.0,0.0,0.0,Cataluña
17172,679,61.83293032852953,285.33017377567137,623,4.7469387755102,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Martí de Llémena,0.09106469856926293,0.4202211690363349,0.9175257731958762,0.04,0.0,0.0,Cataluña
17173,261,36.22303206997081,114.9642857142858,227,4.8469387755102,94.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Martí Vell,0.13878556348647822,0.4404761904761908,0.8697318007662835,0.06382978723404255,0.02127659574468085,0.0425531914893617,Cataluña
17174,239,8.82182985553772,104.49783549783544,215,4.19101123595506,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Miquel de Campmajor,0.036911421989697574,0.43722943722943697,0.899581589958159,0.07692307692307693,0.0,0.07692307692307693,Cataluña
17175,808,15.452596575633232,196.7120418848168,695,3.5945945945945894,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Miquel de Fluvià,0.019124500712417367,0.24345549738219902,0.8601485148514851,0.0,0.08333333333333333,0.08333333333333333,Cataluña
17176,159,9.43369890329013,53.89830508474571,135,4.25,43.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Mori,0.059331439643334156,0.3389830508474573,0.8490566037735849,0.023255813953488372,0.023255813953488372,0.023255813953488372,Cataluña
17177,732,17.55474604385231,321.3658536585364,694,4.20074349442379,33.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Sant Pau de Segúries,0.02398189350253048,0.4390243902439022,0.9480874316939891,0.030303030303030304,0.030303030303030304,0.030303030303030304,Cataluña
17178,2079,73.66148214111479,857.2566111655239,1338,4.21437578814628,141.0,11.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,Sant Pere Pescador,0.035431208341084555,0.4123408423114593,0.6435786435786436,0.07801418439716312,0.028368794326241134,0.04964539007092199,Cataluña
17180,13557,599.4245853678161,4281.537796825954,10754,4.218495124105675,3192.0,132.0,54.0,132.0,1.0,0.0,1.0,1.0,1.0,4.0,Santa Coloma de Farners,0.044215135012747375,0.31581749626214894,0.7932433429224754,0.041353383458646614,0.016917293233082706,0.041353383458646614,Cataluña
17181,5585,348.8906708290571,2569.51012197419,4834,4.610971475314435,290.0,10.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,Santa Cristina d'Aro,0.062469233810037085,0.4600734327617171,0.8655326768128917,0.034482758620689655,0.013793103448275862,0.02413793103448276,Cataluña
17182,379,4.48625646923519,103.45675675675668,361,3.36170212765957,53.0,4.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Santa Llogaia d'Àlguema,0.011837088309327679,0.27297297297297274,0.9525065963060686,0.07547169811320754,0.16981132075471697,0.20754716981132076,Cataluña
17183,363,17.9045587843242,162.87096774193537,322,4.15151515151515,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sant Aniol de Finestres,0.04932385340034214,0.44868035190615807,0.8870523415977961,0.058823529411764705,0.058823529411764705,0.0,Cataluña
17184,1605,65.29470176642994,777.3738019169322,1538,4.34214876033058,67.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,Santa Pau,0.04068205717534575,0.4843450479233222,0.9582554517133957,0.014925373134328358,0.0,0.029850746268656716,Cataluña
17185,3054,99.29434125858316,1098.1786727769966,2727,3.999015359323258,498.0,9.0,45.0,81.0,0.0,0.0,1.0,0.0,0.0,1.0,Sant Joan les Fonts,0.03251288187903836,0.3595869917409943,0.8929273084479371,0.018072289156626505,0.09036144578313253,0.16265060240963855,Cataluña
17186,5294,124.15085986479374,1377.7961970787244,4915,4.127534198130014,615.0,27.0,9.0,21.0,1.0,0.0,1.0,0.0,0.0,2.0,Sarrià de Ter,0.023451239113107997,0.2602561762521202,0.9284095202115602,0.04390243902439024,0.014634146341463415,0.03414634146341464,Cataluña
17187,865,65.9277457823348,371.00955794504176,794,4.37770897832817,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"Saus, Camallera i Llampaies",0.07621704714720785,0.4289127837514934,0.9179190751445087,0.07142857142857142,0.0,0.0,Cataluña
17188,220,15.394736842105258,96.53061224489792,199,4.57894736842105,82.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,"Selva de Mar, La",0.0699760765550239,0.43877551020408145,0.9045454545454545,0.024390243902439025,0.0,0.04878048780487805,Cataluña
17189,1967,117.26217618893207,673.1372937293727,1799,4.27461155118315,152.0,4.0,7.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,"Cellera de Ter, La",0.05961473115858265,0.34221519762550723,0.9145907473309609,0.02631578947368421,0.046052631578947366,0.10526315789473684,Cataluña
17190,1153,62.086175366550094,446.58450704225294,1064,4.27562642369021,53.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Serinyà,0.053847506822680045,0.3873239436619713,0.9228100607111882,0.05660377358490566,0.018867924528301886,0.018867924528301886,Cataluña
17191,233,7.8589299973383,92.77828054298632,214,4.04705882352941,41.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Serra de Daró,0.033729313293297425,0.39819004524886836,0.9184549356223176,0.04878048780487805,0.0,0.024390243902439025,Cataluña
17192,200,4.29378531073446,125.42372881355932,170,3.98529411764706,72.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Setcases,0.021468926553672302,0.6271186440677966,0.85,0.013888888888888888,0.0,0.013888888888888888,Cataluña
17193,6507,223.8049141090347,2243.1159799058223,5727,4.325688909070197,834.0,27.0,33.0,48.0,0.0,0.0,1.0,1.0,0.0,2.0,Sils,0.034394485032892996,0.34472352541967455,0.880129091747349,0.03237410071942446,0.039568345323741004,0.05755395683453238,Cataluña
17194,96,12.503387180823353,48.47524752475245,82,4.89473684210526,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Susqueda,0.13024361646690993,0.5049504950495046,0.8541666666666666,0.0,0.0,0.0,Cataluña
17195,480,33.98361928798509,237.4082073434127,449,4.25842696629213,32.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"Tallada d'Empordà, La",0.07079920684996895,0.4946004319654431,0.9354166666666667,0.0,0.03125,0.0625,Cataluña
17196,345,9.12485939257593,125.83586626139817,313,3.88188976377953,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terrades,0.026448867804567913,0.364741641337386,0.9072463768115943,0.16666666666666666,0.0,0.0,Cataluña
17197,166,10.33613445378151,73.03999999999994,156,4.35294117647059,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torrent,0.06226587020350307,0.4399999999999996,0.9397590361445783,0.0,0.0,0.0,Cataluña
17198,741,16.83259590970936,232.76368876080687,573,4.09293680297398,65.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Torroella de Fluvià,0.022716053859256898,0.3141210374639769,0.7732793522267206,0.03076923076923077,0.015384615384615385,0.015384615384615385,Cataluña
17199,12061,648.4019031656622,4641.3300452396825,9156,4.4904564195408785,3036.0,87.0,72.0,156.0,1.0,0.0,2.0,2.0,1.0,6.0,Torroella de Montgrí,0.053760210858607264,0.3848213286825041,0.759141033081834,0.02865612648221344,0.023715415019762844,0.05138339920948617,Cataluña
17200,823,44.98209248518267,249.2398022249692,764,4.2051282051282,72.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Tortellà,0.054656248463162416,0.30284301606922137,0.928311057108141,0.041666666666666664,0.09722222222222222,0.08333333333333333,Cataluña
17201,185,7.60659223817119,85.46783625730997,180,4.3030303030303,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toses,0.04111671480092535,0.4619883040935674,0.972972972972973,0.0,0.0,0.0,Cataluña
17202,5956,212.71658343771935,2054.1317839050353,4808,4.333461923314688,1272.0,54.0,3.0,21.0,0.0,0.0,1.0,1.0,0.0,2.0,Tossa de Mar,0.035714671497266516,0.344884449950476,0.8072531900604433,0.04245283018867924,0.0023584905660377358,0.01650943396226415,Cataluña
