municipality,tot_pob,high,professionals,europeans,nse_municip,NumCompanies_10S,NumNewCompanies_10S,NumCompanies_ML_10S,NumCompanies_HP_10S,Banks_BBVA,banks_Bankinter,banks_CaixaBank,banks_Sabadell,banks_Santander,banks_total
25004,781,3.93783217106832,355.6935286935287,674,3.6618075801749295,92.0,1.0,7.0,8.0,,,,,,
25005,329,2.87594848133651,169.0,323,3.81294964028777,12.0,0.0,0.0,0.0,,,,,,
25006,348,3.88786822933164,188.6178861788618,339,3.42207792207792,11.0,1.0,0.0,0.0,,,,,,
25007,2217,37.08359329774236,901.3737055380449,1754,3.7310267857142905,58.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0
25008,1579,12.92194124802671,751.9530848329048,1289,3.4808575803981596,41.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
25009,755,3.858883397758962,294.4895287958114,700,3.37071651090343,24.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25010,240,3.03829787234043,88.85106382978711,238,3.53061224489796,3.0,0.0,0.0,0.0,,,,,,
25011,9637,33.43959877953557,4083.6317011832734,6700,3.576187726785842,1556.0,48.0,48.0,84.0,1.0,0.0,1.0,1.0,0.0,3.0
25012,3470,58.997262181011855,1350.456386292834,3024,3.834066307940452,308.0,8.0,8.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0
25013,2795,32.83963196043962,861.1248570758678,2410,3.5104881949549576,232.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25014,300,8.567307692307697,152.88461538461536,277,3.82307692307692,13.0,0.0,0.0,0.0,,,,,,
25015,422,6.2410285933602,203.3471502590674,386,3.6111111111111103,14.0,1.0,2.0,1.0,,,,,,
25016,3040,26.496313609345442,1174.112748792599,2495,3.4739544374443825,228.0,10.0,8.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0
25017,285,0.985507246376812,135.27173913043478,266,3.61739130434783,13.0,3.0,0.0,0.0,,,,,,
25019,6922,62.28230191937553,2966.882088292244,5481,3.663216873609016,792.0,18.0,21.0,36.0,1.0,0.0,1.0,1.0,0.0,3.0
25020,302,2.9573517157791023,125.91530944625414,280,3.42635658914729,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25021,3401,20.691994174821755,1460.9761583841218,2958,3.6354249108371524,429.0,9.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0
25022,121,1.01538461538462,49.330769230769256,111,3.62962962962963,42.0,1.0,1.0,0.0,,,,,,
25023,6333,217.31154081231642,2959.558840490908,5970,4.119314201813689,675.0,21.0,9.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0
25024,441,7.11321499013806,242.8222222222222,421,3.69230769230769,2.0,0.0,0.0,0.0,,,,,,
25025,1923,42.42928452579032,877.7753743760395,1790,3.97354497354497,159.0,7.0,2.0,7.0,0.0,0.0,3.0,0.0,0.0,3.0
25027,1350,14.89069899286336,516.0308143800446,1183,3.58041958041958,72.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0
25029,2100,9.8734300547614,1016.5995822890569,1779,3.6424480833511144,154.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
25030,163,0.0,72.67515923566884,159,3.4545454545454497,8.0,0.0,0.0,0.0,,,,,,
25031,61,2.769230769230773,40.35384615384615,60,4.03703703703704,25.0,1.0,0.0,0.0,,,,,,
25032,80,0.964285714285714,41.904761904761955,77,3.6571428571428597,8.0,0.0,0.0,0.0,,,,,,
25033,1505,15.18767413880445,699.4647606382975,1325,3.82539682539683,61.0,3.0,1.0,2.0,,,,,,
25034,3470,33.68312917037467,1517.922018330038,2767,3.568317865807001,158.0,4.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0
25035,417,5.06853086062011,176.66009852216754,412,3.50588235294118,24.0,0.0,0.0,0.0,,,,,,
25036,221,2.94642857142857,128.25892857142856,196,3.6236559139785,10.0,1.0,0.0,0.0,,,,,,
25037,459,2.89309576837417,291.34743875278355,432,3.3903743315508,11.0,0.0,0.0,0.0,,,,,,
25038,2521,42.2238377603657,1268.6768598628307,1632,3.612538961122049,150.0,12.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,2.0
25039,345,20.45493807557958,155.5074626865673,323,4.09219858156028,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25040,17460,403.26771701408626,6002.852666813154,13356,3.901012059397122,5576.0,152.0,72.0,232.0,1.0,0.0,1.0,1.0,1.0,4.0
25041,979,27.77173913043483,499.5353075170844,619,3.9320652173913,72.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0
25042,229,0.976104365796952,130.4430379746836,214,3.36734693877551,7.0,0.0,0.0,1.0,,,,,,
25043,1090,44.49309260768619,609.5886385896179,1011,4.1002331002331,36.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25044,223,1.91688829787234,95.57142857142861,199,3.53191489361702,18.0,0.0,0.0,0.0,,,,,,
25045,66,0.0,23.89655172413792,64,3.28,2.0,0.0,0.0,0.0,,,,,,
25046,508,4.952380952380951,226.4228571428572,458,3.70183486238532,27.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25047,1229,34.88825953113901,527.5707317073172,1101,4.01941747572816,52.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25048,2342,22.15641872171365,961.4988190973947,1970,3.7046778699815928,184.0,2.0,14.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0
25049,178,2.02631578947368,92.3675675675675,173,3.36842105263158,8.0,0.0,0.0,1.0,,,,,,
25050,5168,119.71149456094419,1873.746503711841,4019,3.9118405628086568,663.0,18.0,21.0,27.0,1.0,0.0,1.0,1.0,0.0,3.0
25051,2176,45.152513270099185,1154.8415074858028,2028,3.80934809348094,138.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
25052,2243,34.92341804536931,970.8062084257195,1819,3.7846153846153903,75.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25053,1563,17.02419390704914,832.070713809206,1400,3.74920634920635,45.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25055,182,0.992091523341524,79.62500000000011,169,3.41891891891892,4.0,0.0,0.0,0.0,,,,,,
25056,263,1.00404858299595,142.68016194331972,234,3.44660194174757,8.0,0.0,0.0,0.0,,,,,,
25057,282,3.97502976942229,108.88030888030883,268,3.8411214953271005,25.0,1.0,0.0,0.0,,,,,,
25058,6248,127.42340861568096,2304.0717979583424,5288,3.958951236441874,570.0,2.0,13.0,20.0,1.0,0.0,1.0,1.0,0.0,3.0
25059,1121,35.80641416115517,585.2651036970251,970,3.90987124463519,56.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25060,62,0.0,24.799999999999997,61,3.13333333333333,5.0,0.0,0.0,0.0,,,,,,
25061,98,0.0,58.586956521739175,95,3.51351351351351,33.0,1.0,0.0,2.0,,,,,,
25062,786,22.603494973789473,348.2643818849448,758,3.75218658892128,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25063,92,0.0,23.21495327102805,89,2.84444444444444,1.0,0.0,0.0,0.0,,,,,,
25064,135,0.977611940298507,68.50746268656724,132,3.53571428571429,18.0,0.0,0.0,0.0,,,,,,
25067,895,5.76912313432836,469.875,793,3.53233830845771,20.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25068,715,21.12270213112085,318.2430453879942,635,3.90277777777778,26.0,1.0,1.0,4.0,,,,,,
25069,508,8.0088619402985,214.19402985074635,466,3.64732142857143,15.0,2.0,0.0,1.0,,,,,,
25070,961,12.78661876602969,363.1296111665004,881,3.40142517814727,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25071,51,0.0,28.2127659574468,49,3.45,8.0,0.0,0.0,0.0,,,,,,
25072,9393,108.42905320978694,2954.056863997471,7455,3.7514790230856643,1031.0,43.0,15.0,39.0,1.0,0.0,1.0,1.0,0.0,3.0
25073,642,4.09135687732342,303.94687500000003,616,3.3643122676579904,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25074,190,1.01162790697674,84.03846153846152,186,3.44186046511628,23.0,0.0,1.0,2.0,,,,,,
25075,162,5.96919859302215,95.96178343949039,160,4.08955223880597,19.0,0.0,0.0,1.0,,,,,,
25076,151,0.955696202531646,77.41139240506321,141,3.34848484848485,5.0,0.0,0.0,0.0,,,,,,
25077,548,2.93264822134387,219.2,499,3.44347826086956,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25078,1462,13.05345209036139,672.27700831025,1254,3.58250825082508,48.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
25079,356,2.895522984144735,160.8746355685131,330,3.58219178082192,42.0,1.0,1.0,0.0,,,,,,
25081,331,5.748374792363064,133.95307917888567,310,3.46153846153846,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25082,377,4.02197802197803,180.21428571428572,351,3.8476821192052997,55.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
25085,169,8.66666666666667,104.32098765432112,169,4.3134328358209,2.0,0.0,0.0,0.0,,,,,,
25086,841,51.59038572251011,466.2538860103631,663,4.29012345679012,82.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25087,62,1.76761904761905,31.88571428571431,61,3.9,6.0,0.0,0.0,0.0,,,,,,
25088,128,0.0,65.08474576271188,120,3.5,3.0,0.0,0.0,0.0,,,,,,
25089,121,2.8525311812179037,56.32758620689654,116,3.95744680851064,25.0,1.0,0.0,0.0,,,,,,
25092,154,2.811059907834104,54.47619047619044,143,3.95161290322581,1.0,1.0,0.0,0.0,,,,,,
25093,778,30.2201738701523,382.05357142857144,727,4.02719033232628,53.0,0.0,7.0,6.0,,,,,,
25094,191,0.0,94.47311827956997,155,3.5974025974026005,42.0,1.0,1.0,0.0,,,,,,
25096,1238,62.618353802029695,507.8974358974358,1060,4.19694072657744,53.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25097,98,0.0,43.811764705882396,98,3.36111111111111,8.0,0.0,0.0,0.0,,,,,,
25098,261,0.0,149.0,252,3.09009009009009,0.0,0.0,0.0,0.0,,,,,,
25099,1893,24.94296290567529,760.2864130434787,1668,3.40491591203105,164.0,2.0,3.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0
25100,233,0.0,137.99029126213608,212,3.27058823529412,7.0,0.0,0.0,0.0,,,,,,
25101,724,14.93292247566796,325.3932584269664,590,3.68896321070234,36.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25102,923,4.875084273939234,444.7361111111109,686,3.19847328244275,27.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25103,136,1.96411165263624,65.24324324324328,134,3.62295081967213,11.0,0.0,2.0,3.0,,,,,,
25104,157,0.0,63.021126760563305,149,3.3728813559321997,12.0,1.0,0.0,0.0,,,,,,
25105,147,8.48484848484848,80.18181818181814,126,4.07272727272727,8.0,1.0,0.0,0.0,,,,,,
25109,261,3.06792452830188,84.70188679245288,217,3.72727272727273,23.0,0.0,1.0,2.0,,,,,,
25110,7390,121.14088218712547,2311.1942287459206,4609,3.8156857070095556,343.0,7.0,6.0,18.0,1.0,0.0,1.0,0.0,0.0,2.0
25111,132,2.00597014925373,90.62686567164184,127,3.54545454545455,6.0,0.0,0.0,1.0,,,,,,
25112,327,1.98802395209581,167.41616766467075,296,3.60431654676259,2.0,0.0,0.0,0.0,,,,,,
25113,1560,17.901183092287,639.5288435586006,1320,3.8112280335106865,88.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0
25114,100,3.1895604395604398,45.19230769230766,97,3.88095238095238,4.0,0.0,0.0,0.0,,,,,,
25115,1057,5.06507204240918,593.3307163886166,926,3.61214953271028,24.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
25118,401,5.148558937823839,241.0155440414508,355,3.4937499999999995,21.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25119,3558,16.02938061268854,1490.6121955156182,2698,3.582223480320321,264.0,4.0,8.0,16.0,1.0,0.0,1.0,0.0,0.0,2.0
25120,140797,7840.573002987172,47333.22675938453,113157,4.154387406906835,52137.0,2181.0,585.0,1450.0,8.0,1.0,9.0,7.0,7.0,32.0
25121,970,71.30557691075657,453.2135306553912,776,4.36111111111111,130.0,7.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
25122,2723,25.9171982477441,1042.1994188861995,2326,3.6933261158365127,190.0,10.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0
25123,254,1.0304347826087,111.53913043478249,246,3.66666666666667,0.0,0.0,0.0,0.0,,,,,,
25124,190,1.00890663390663,136.02272727272722,189,3.51351351351351,0.0,0.0,0.0,0.0,,,,,,
25125,421,4.922394678492238,214.70066518847017,404,3.59574468085106,11.0,0.0,1.0,1.0,,,,,,
25126,343,4.848356879606876,150.0625,315,3.81081081081081,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25127,286,6.34275486613469,143.56521739130417,278,3.95283018867925,22.0,1.0,0.0,0.0,,,,,,
25128,146,0.990390050876201,67.46206896551723,141,3.37704918032787,8.0,0.0,1.0,1.0,,,,,,
25129,202,0.987341772151899,114.96808510638297,202,3.49367088607595,10.0,1.0,0.0,0.0,,,,,,
25130,234,1.03181818181818,109.55454545454556,219,3.30769230769231,27.0,1.0,0.0,1.0,,,,,,
25131,589,3.02376970855232,275.7859531772573,438,3.17460317460317,8.0,0.0,0.0,1.0,,,,,,
25132,220,0.961906661348225,65.59633027522933,174,3.30434782608696,25.0,1.0,0.0,0.0,,,,,,
25133,911,8.823279454832171,504.0206521739128,736,3.42746113989637,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25134,774,12.03238323847115,327.46153846153834,679,3.6676557863501507,24.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25135,1364,23.370904301079438,620.9178386380461,1218,3.57671957671958,62.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25136,99,0.0,65.69158878504672,97,3.31818181818182,41.0,1.0,2.0,1.0,,,,,,
25137,14730,284.1331680289507,5343.548860296577,10814,3.802676176299701,3738.0,102.0,102.0,192.0,1.0,0.0,1.0,1.0,1.0,4.0
25138,647,5.08532319391635,318.84159999999997,627,3.5361216730038,23.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25139,615,13.86079305173529,229.4300518134714,580,3.79012345679012,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25140,1083,8.877971075800442,435.90489913544707,1007,3.69724770642202,21.0,0.0,0.0,0.0,,,,,,
25141,180,2.08938547486034,80.44692737430182,168,3.45945945945946,12.0,1.0,0.0,0.0,,,,,,
25142,494,2.93428101152177,246.49488752556235,438,3.40975609756098,17.0,0.0,0.0,0.0,,,,,,
25143,92,2.81302325581395,33.120000000000005,91,3.69767441860465,20.0,1.0,0.0,0.0,,,,,,
25145,95,1.96007259528131,38.21839080459776,88,3.39473684210526,23.0,0.0,1.0,2.0,,,,,,
25146,305,1.99418886198547,171.01785714285728,300,3.53389830508475,75.0,2.0,1.0,0.0,,,,,,
25148,252,2.07228915662651,138.65060240963854,238,3.60576923076923,19.0,1.0,0.0,0.0,,,,,,
25149,1849,20.203655580547263,626.2082872928181,1591,3.6429512516469,79.0,3.0,5.0,10.0,1.0,0.0,1.0,0.0,0.0,2.0
25150,196,0.0,113.42131979695422,187,3.36585365853659,6.0,1.0,1.0,0.0,,,,,,
25151,985,37.35179256580068,478.51419878296144,966,4.2144578313253,498.0,15.0,6.0,16.0,,,,,,
25152,166,4.03729683490163,76.53892215568854,163,3.8,2.0,0.0,0.0,0.0,,,,,,
25153,198,0.976303317535545,96.65402843601893,196,3.28409090909091,12.0,0.0,0.0,0.0,,,,,,
25154,127,0.974323386537127,65.92366412213734,125,3.21818181818182,15.0,0.0,0.0,0.0,,,,,,
25155,796,3.9096876555500257,362.46428571428567,707,3.53353658536585,33.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0
25156,1046,27.2754228721612,531.4185110663994,994,3.86842105263158,35.0,4.0,1.0,0.0,,,,,,
25157,193,10.946078431372547,108.79901960784315,188,4.12941176470588,12.0,0.0,0.0,0.0,,,,,,
25158,2191,16.902857142857172,1045.934441366574,2000,3.48228571428571,85.0,7.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
25161,427,9.75256322624744,185.91866028708142,402,3.75428571428571,8.0,0.0,0.0,0.0,,,,,,
25163,278,4.7679755226925,137.4264150943394,276,3.7027027027027,20.0,5.0,0.0,0.0,,,,,,
25164,430,19.93847009220223,170.28761061946906,399,3.9738219895287994,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25165,348,1.97260273972603,138.39769452449576,310,3.43150684931507,79.0,3.0,5.0,10.0,,,,,,
25166,190,1.90702380952381,124.45,184,3.69047619047619,75.0,2.0,1.0,0.0,,,,,,
25167,291,1.97642276422764,186.56445993031363,278,3.56666666666667,9.0,0.0,1.0,0.0,,,,,,
25168,667,29.76327957724019,291.2978395061728,586,4.13284132841328,28.0,1.0,2.0,3.0,,,,,,
25169,209,2.93147905759162,84.2565445026178,203,3.5,5.0,0.0,0.0,0.0,,,,,,
25170,288,2.950413223140495,177.616724738676,277,3.45454545454545,36.0,1.0,0.0,1.0,,,,,,
25171,3055,85.33434627874547,1114.1736487002208,2514,3.867954407713097,138.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
25172,2661,45.402604078933535,1110.6711318059633,2140,3.729926763543567,106.0,2.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0
25173,2336,44.43577017087018,922.0569377376014,2046,3.9444028853432576,105.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25174,718,6.10348286581839,275.1675824175825,522,3.68421052631579,19.0,0.0,0.0,0.0,,,,,,
25175,260,20.829871851524533,181.6438356164383,247,4.61290322580645,34.0,2.0,0.0,2.0,,,,,,
25176,404,0.998951359199806,162.64935064935048,369,3.06832298136646,9.0,0.0,0.0,0.0,,,,,,
25177,422,1.92449355432781,186.5787037037038,413,3.22099447513812,10.0,0.0,0.0,1.0,,,,,,
25179,264,6.777881911902534,149.7142857142855,237,3.9072164948453603,11.0,0.0,0.0,0.0,,,,,,
25180,257,1.98005698005698,108.01449275362305,247,3.56410256410256,7.0,0.0,0.0,0.0,,,,,,
25181,253,1.7792926516401,94.25490196078425,188,3.4392523364486,12.0,0.0,0.0,0.0,,,,,,
25182,1398,21.748339483394805,602.532841328413,1293,3.74647887323944,36.0,0.0,1.0,0.0,,,,,,
25183,675,12.560980288978024,294.0998487140695,633,3.78260869565217,38.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25185,920,18.74627369337745,354.2245989304813,835,3.77862595419847,8.0,0.0,0.0,0.0,,,,,,
25186,280,8.918181818181822,143.72623574144492,273,3.66363636363636,19.0,0.0,0.0,1.0,,,,,,
25189,3278,32.7030506644269,947.4410174880773,2811,3.82311320754717,98.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
25190,345,10.14249067164179,121.828125,311,3.8208955223880605,21.0,1.0,0.0,0.0,,,,,,
25191,392,3.9894736842105223,210.4421052631577,366,3.4303797468354396,21.0,1.0,1.0,0.0,,,,,,
25192,1120,14.06485417022,511.37560975609733,1000,3.78787878787879,0.0,0.0,0.0,0.0,,,,,,
25193,1000,11.07144468657184,391.99157007376135,941,3.68010075566751,43.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25194,480,3.9480602056529728,241.46639511201641,450,3.60487804878049,4.0,0.0,0.0,0.0,,,,,,
25196,123,0.0,93.24193548387096,110,3.52941176470588,5.0,0.0,0.0,0.0,,,,,,
25197,182,0.0,78.70270270270271,165,3.51315789473684,25.0,1.0,0.0,0.0,,,,,,
25200,365,1.95947513411628,197.07988980716252,350,3.44078947368421,8.0,0.0,0.0,0.0,,,,,,
25201,113,1.91735537190083,48.56198347107444,109,3.5,10.0,0.0,0.0,0.0,,,,,,
25202,161,2.02919708029197,103.41605839416064,131,3.63157894736842,9.0,1.0,0.0,0.0,,,,,,
25203,12261,348.0211136439277,4314.399530015804,10649,3.9393550083984836,4272.0,90.0,30.0,31.0,1.0,0.0,2.0,1.0,1.0,5.0
25204,1890,0.0,940.6126027777053,1337,3.59235978576584,152.0,4.0,6.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0
25205,759,18.22382376696344,376.3978201634877,707,3.8729641693811097,30.0,1.0,1.0,1.0,,,,,,
25206,330,6.899999999999996,198.79518072289156,278,3.73571428571429,9.0,0.0,0.0,0.0,,,,,,
25207,9131,145.92113091964043,3117.366814975584,7827,3.842103117163029,2490.0,75.0,30.0,80.0,1.0,0.0,1.0,1.0,1.0,4.0
25208,429,3.05530346001134,202.99024390243898,414,3.6220930232558097,0.0,0.0,0.0,0.0,,,,,,
25209,2192,91.68286610640887,1021.0293159609134,1974,4.13940092165899,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25210,1784,17.78546873313566,798.3981849120836,1291,3.61808367071525,72.0,1.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0
25211,873,8.81318529756569,427.8007033997654,761,3.74789915966387,35.0,2.0,2.0,3.0,,,,,,
25212,332,1.92252764127764,190.52272727272722,261,3.5540540540540504,7.0,0.0,0.0,0.0,,,,,,
25215,562,25.01557147306134,321.8290598290597,531,4.0,18.0,0.0,0.0,0.0,,,,,,
25216,291,5.915194346289756,177.8904593639575,287,3.99152542372881,27.0,1.0,0.0,0.0,,,,,,
25217,17810,393.1659661310257,6306.596332530911,14313,3.9741495720321867,6907.0,198.0,198.0,441.0,1.0,0.0,1.0,2.0,1.0,5.0
25218,105,6.586163522012574,31.698113207547177,104,4.2,4.0,0.0,0.0,0.0,,,,,,
25219,175,1.01840405583721,62.700534759358355,168,3.58441558441558,25.0,1.0,0.0,0.0,,,,,,
25220,1363,11.12242282395288,583.8507126781705,1170,3.76207513416816,53.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
25221,132,2.04580152671756,55.41984732824432,129,3.62962962962963,25.0,1.0,0.0,0.0,,,,,,
25222,71,0.0,48.63013698630135,69,3.40625,1.0,0.0,0.0,0.0,,,,,,
25223,1224,19.52611565124705,503.2541832669313,1094,3.4554079696394697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25224,149,0.958333333333333,91.05555555555557,145,3.38333333333333,3.0,0.0,0.0,0.0,,,,,,
25225,847,12.350757575757575,395.8589743589739,620,3.81944444444444,36.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25226,300,1.87756941940137,136.17021276595742,274,3.4237288135593196,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25227,764,35.61451905626132,356.8684210526316,738,4.06583072100313,19.0,0.0,0.0,0.0,,,,,,
25228,4730,77.04165123472377,1886.0806826734727,4174,3.6804792991272173,553.0,20.0,17.0,26.0,1.0,0.0,1.0,0.0,0.0,2.0
25230,2155,33.49331484072625,949.2960944595826,1786,3.72747747747748,85.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
25231,765,6.85804689926493,426.2584118438768,583,3.43910256410256,21.0,0.0,0.0,0.0,,,,,,
25232,2248,19.67812538571272,1035.639877031182,1551,3.6862745098039196,94.0,5.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0
25233,387,4.952563387079749,198.8614609571789,332,3.64670658682635,40.0,1.0,4.0,6.0,,,,,,
25234,5847,111.43852468607996,2124.685450264475,4997,3.863484209690898,964.0,21.0,0.0,16.0,1.0,0.0,1.0,1.0,0.0,3.0
25238,227,12.387317158623059,117.88412017167381,218,4.13265306122449,15.0,0.0,0.0,0.0,,,,,,
25239,794,7.8575541102463,379.43362831858417,709,3.64759036144578,0.0,0.0,0.0,0.0,,,,,,
25240,1935,20.13909396564106,874.6695095948824,1698,3.75984752223634,89.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0
25242,851,38.95414270169436,351.8824809575626,785,3.94545454545454,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25243,5581,345.1406476665989,2654.6451780359976,4493,4.402126731835471,886.0,40.0,2.0,22.0,1.0,0.0,1.0,1.0,1.0,4.0
25244,605,8.2080011725716,206.8853974121995,507,3.7356828193832605,11.0,0.0,0.0,0.0,,,,,,
25245,532,8.769847799259562,218.1105169340464,481,3.7948717948718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25247,172,3.807486631016044,76.34224598930469,159,3.8333333333333304,25.0,1.0,0.0,0.0,,,,,,
25248,1179,54.53776699625801,553.0618120237082,1072,4.09274193548387,35.0,2.0,1.0,2.0,,,,,,
25249,200,2.00599351721607,111.6751269035534,195,3.42168674698795,6.0,1.0,1.0,0.0,,,,,,
25250,413,2.12058605516741,256.9305912596402,372,3.21472392638037,1.0,0.0,0.0,0.0,,,,,,
25251,1021,4.00317322876026,458.7707267144326,884,3.65525672371638,37.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25252,767,3.918826456562306,366.960916442048,700,3.58974358974359,74.0,1.0,4.0,10.0,,,,,,
25253,195,1.99046679815911,101.53846153846158,186,3.65277777777778,9.0,1.0,0.0,0.0,,,,,,
25254,1110,14.56750543647095,454.2857142857143,847,3.7586206896551695,59.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
25255,465,5.71537125488493,186.98936170212772,439,3.68367346938776,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25901,386,4.77606275303644,185.5769230769231,360,3.7434210526315796,0.0,0.0,0.0,0.0,,,,,,
25902,646,2.95650154798762,375.0,622,3.27777777777778,0.0,0.0,0.0,0.0,,,,,,
25903,298,6.75695622895623,142.4781144781146,256,3.7919999999999994,0.0,0.0,0.0,0.0,,,,,,
25904,171,0.0,69.14754098360663,169,3.63636363636364,5.0,0.0,0.0,0.0,,,,,,
25905,441,17.08627744118344,233.95774647887328,429,4.08938547486034,27.0,1.0,0.0,0.0,,,,,,
25906,274,0.933662667607622,132.7846153846154,242,3.59633027522936,8.0,0.0,0.0,0.0,,,,,,
25907,621,3.98539781755151,274.39534883720944,577,3.41501976284585,25.0,1.0,0.0,0.0,,,,,,
25908,266,2.8504672897196253,122.44444444444426,253,3.46728971962617,33.0,1.0,0.0,2.0,,,,,,
25909,166,0.911856046766533,67.01863354037273,146,3.5294117647058805,11.0,0.0,0.0,0.0,,,,,,
25910,105,3.977182974989028,45.56603773584904,100,4.02325581395349,11.0,0.0,0.0,0.0,,,,,,
25911,490,11.48026498914436,229.50592885375508,460,3.75117370892019,25.0,1.0,0.0,0.0,,,,,,
25912,1109,9.97307439523395,500.0981098109816,974,3.48822269807281,29.0,4.0,1.0,2.0,,,,,,
25913,100,8.21052631578947,75.26881720430102,100,4.36842105263158,34.0,2.0,0.0,2.0,,,,,,
28001,62,0.0,11.809523809523816,61,3.37878787878788,27.0,4.0,0.0,0.0,,,,,,
28002,4751,149.54352417627604,1741.6172792033185,4128,4.174048656446149,954.0,34.0,40.0,82.0,0.0,0.0,0.0,1.0,1.0,2.0
