municipality,municipality_name,high_score,high_ratio_score,professionals_score,professionals_ratio_score,europeans_score,europeans_ratio_score,NumNewCompanies_10S_score,growth_rate_10S_score,NumCompanies_ML_10S_score,companies_size_ratio_10S_score,NumCompanies_HP_10S_score,companies_profit_ratio_10S_score,competitor_score
28146,Tielmes,1.1074979095218591,3.112117082874974,5.211221272375183,0.3428594605234182,6.311579794007908,5.875894544790474,0.1241657612913239,33.33333333333333,0.0,0.0,0.0936768149882903,13.725490196078432,85.71428571428571
28147,Titulcia,2.0530370544361483,23.38019470922424,2.026496105412665,0.0,3.3803257445429966,74.17560992742453,0.2483315225826478,94.44444444444444,0.0,0.0,0.0,0.0,100.0
28148,Torrejón de Ardoz,100.0,33.780187181961715,100.0,6.0434284539246566,100.0,27.84324965980242,100.0,54.26189699345846,100.0,41.36200985242754,100.0,39.49689504115876,0.0
28149,Torrejón de la Calzada,14.07064165702726,20.49531109490719,30.457027406585656,44.95907065769874,26.136270545216234,53.96367576992159,10.864504112990844,72.20873786407768,8.760402978537012,25.65880721220527,8.430913348946136,30.58252427184466,57.14285714285714
28150,Torrejón de Velasco,4.413953857975336,12.408785274146338,12.450217044724594,30.197580970067616,12.85030198768218,80.64510953933367,1.8624864193698587,60.28368794326242,2.102496714848883,29.989868287740624,1.6861826697892273,29.78723404255319,85.71428571428571
28151,Torrelaguna,2.640566921165499,5.304244618152599,10.50468498866722,8.193062776576612,12.069825807844978,27.56033595515664,0.1862486419369858,9.239130434782608,0.0,0.0,0.0,0.0,71.42857142857143
28152,Torrelodones,100.0,100.0,95.11949519256092,75.91640908917337,68.63051751230665,75.47070122944565,42.83718764550675,62.66025641025641,5.256241787122208,3.388278388278388,15.92505854800937,12.713675213675216,28.57142857142857
28153,Torremocha de Jarama,1.0685698044086926,13.78312615784106,3.0576828698220577,47.039906055939205,2.695174899647743,70.71475547057386,0.2483315225826478,100.0,0.0,0.0,0.0,0.0,100.0
28154,Torres de la Alameda,7.93299563572573,13.810934806173844,19.04768783730828,21.0806638574147,20.43164503228401,59.32990277040749,2.7316467484091262,32.241379310344826,7.709154621112571,40.09852216748768,7.494145199063232,48.27586206896552,85.71428571428571
28155,Valdaracete,0.8424965586811902,21.01483664589252,1.0563461771138216,12.9900602122262,1.4470087952516066,83.91422787667214,0.0,0.0,0.0,0.0,0.0936768149882903,77.77777777777779,100.0
28156,Valdeavero,12.747715922695068,100.0,3.820750454914254,19.46616212203165,3.904615086723713,23.84723739300422,1.3658233742045631,60.91205211726385,1.0512483574244416,20.660772452303394,1.2177985948477752,29.64169381107492,100.0
28157,Valdelaguna,1.0614873120343649,15.098148398701486,1.8668017956914795,9.19912183101324,2.325789226747693,45.53255482037318,0.0,0.0,0.0,0.0,0.0,0.0,100.0
28158,Valdemanco,1.5969427875167574,23.798118431178025,2.6009056125639964,36.895212335758025,2.543250147084013,74.86304665425078,0.4966630451652957,53.125,0.1752080595707402,8.258928571428571,0.0,0.0,100.0
28159,Valdemaqueda,0.7564718606281866,13.729172384179392,1.6303582350889307,22.082247927491405,1.8729938857734385,71.13955773436358,0.0,0.0,0.0,0.0,0.0,0.0,100.0
28160,Valdemorillo,47.25666545143387,56.96777602576494,44.78453776201741,55.50150326459443,34.81385494165047,45.49931856276921,11.795747322675773,69.76241900647948,0.8760402978537012,2.283245911755631,2.3419203747072603,7.559395248380129,85.71428571428571
28161,Valdemoro,100.0,23.860898083737773,100.0,12.102746670896195,100.0,60.531885990239246,100.0,54.770966880341874,62.54927726675427,12.600160256410255,95.6440281030445,23.861511752136757,0.0
28162,Valdeolmos-Alalpardo,39.74117251909136,100.0,13.108739248020813,43.7651072650637,11.426379796986826,56.31102490912488,1.3658233742045631,98.42105263157896,0.3504161191414805,11.12781954887218,0.0,0.0,85.71428571428571
28163,Valdepiélagos,0.3699082351386967,8.018919737720998,1.3494224076514731,33.30845865799657,1.3546623770265942,62.66817609387487,0.0,0.0,0.0,0.0,0.0,0.0,100.0
28164,Valdetorres de Jarama,7.7848304960944015,24.0511214243212,12.943348749499489,31.009208411533717,12.31409697863372,46.422573105934994,1.241657612913239,71.42857142857143,0.700832238282961,17.767106842737093,1.1241217798594847,35.294117647058826,85.71428571428571
28165,Valdilecha,1.4092839825245875,4.044043013374088,7.299686909837427,19.423497773738767,6.96992038845074,0.0,0.4966630451652957,98.55072463768116,0.1752080595707402,15.320910973084889,0.2810304449648712,30.434782608695656,85.71428571428571
28166,Valverde de Alcalá,0.1103915233916548,1.5817019530890906,0.8636337882342268,15.160910021937166,1.0240026214467108,33.23146680044342,0.0620828806456619,56.66666666666666,0.0,0.0,0.0,0.0,100.0
28167,Velilla de San Antonio,24.45424621274135,29.175316128504925,32.41492494182499,23.075768038279232,34.16147218064151,61.016573269890905,7.077448393605463,42.16710182767624,16.819973718791065,44.16262588586349,11.80327868852459,38.38120104438643,85.71428571428571
28168,"Vellón, El",1.9741196166142605,12.489450606431737,4.429896226875858,10.938827062280367,4.771479851352056,8.531757053999575,0.0620828806456619,35.416666666666664,0.0,0.0,0.0,0.0,100.0
28169,Venturada,16.070124073275682,100.0,7.734227902684604,54.20817220982224,6.421799712534537,71.51727533178007,0.4966630451652957,53.125,0.1752080595707402,8.258928571428571,0.0,0.0,100.0
28170,Villaconejos,0.8881587309944854,0.5776677397767229,7.8924783007465855,16.088101488115935,8.825785503101798,51.90070231696004,0.2483315225826478,26.5625,0.3504161191414805,16.517857142857142,0.0,0.0,85.71428571428571
28171,Villa del Prado,3.090180104270003,3.5133163610814755,17.61563310725576,21.869609339690783,16.562032216984292,5.123874782924425,0.9933260903305914,30.35714285714285,0.0,0.0,1.1241217798594847,18.75,71.42857142857143
28172,Villalbilla,51.59985862606984,52.42251119042596,35.02362209220296,9.224842860019097,43.67017434110086,73.67242663116201,8.939934812975322,39.03061224489796,4.204993429697766,8.090379008746355,8.992974238875878,21.42857142857143,85.71428571428571
28173,Villamanrique de Tajo,0.9328285010976308,18.75511222983428,1.568531222160827,24.391846989482502,1.6614907988709908,48.38140693658647,0.0,0.0,0.0,0.0,0.0,0.0,100.0
28174,Villamanta,2.3782250215557266,11.444659641595106,7.716851906390747,40.39173299654667,6.66607088332328,39.365173735664,0.1241657612913239,25.0,0.0,0.0,0.0,0.0,85.71428571428571
28175,Villamantilla,1.2124747370418485,9.977240970281866,4.398498276671073,43.34096040006486,3.6573649992180335,33.48047248104933,1.7383206580785349,75.31645569620254,0.1752080595707402,3.345388788426763,0.3747072599531615,8.860759493670885,100.0
28176,Villanueva de la Cañada,100.0,100.0,66.89746300166374,38.53258123454612,57.35233882198738,30.20539402652343,28.930622380878475,55.25948660714286,15.418309242225142,12.978316326530612,21.73302107728337,22.656250000000004,14.285714285714285
28177,Villanueva del Pardillo,41.41216136658475,37.28433432968309,53.001077378363405,43.72687150906869,45.75839495967291,52.35990762462157,17.383206580785348,54.78821362799263,5.606657906263688,7.787424362009997,7.494145199063232,12.891344383057094,57.14285714285714
28178,Villanueva de Perales,3.235225527826598,31.16975713360677,3.7608609017788455,22.851711349674865,4.125054923776968,68.5674905025988,1.7383206580785349,75.31645569620254,0.1752080595707402,3.345388788426763,0.3747072599531615,8.860759493670885,100.0
28179,Villar del Olmo,5.0220420323074935,35.67026810147091,6.232847984797131,40.32869797476929,5.352368611154554,36.36745104446019,0.3724972838739717,61.44578313253012,0.0,0.0,0.0936768149882903,8.433734939759036,100.0
28180,Villarejo de Salvanés,6.693691302652918,11.185776125278323,16.83908639271094,10.337470910698295,19.826924938746025,50.70151076868184,3.724972838739717,59.30232558139535,3.5041611914148048,24.58471760797342,3.747072599531616,32.55813953488372,57.14285714285714
28181,Villaviciosa de Odón,100.0,71.2226150812817,100.0,69.10886103605505,75.87524296789474,62.06914683260045,100.0,55.63836681788723,81.29653964082347,19.86853069160263,83.93442622950819,25.405055087491903,0.0
28182,Villavieja del Lozoya,0.1045275001105418,6.299837195194426,0.2684875268395982,14.349723725939118,0.4877976123982513,91.33634051945856,0.0620828806456619,70.83333333333333,0.0,0.0,0.0,0.0,100.0
28183,Zarzalejo,7.135179886924112,66.4432289744011,4.23366629698934,24.89515730264858,4.1935700082664935,34.68793904969872,0.1241657612913239,51.51515151515152,0.0,0.0,0.0936768149882903,21.21212121212121,100.0
28901,Lozoyuela-Navas-Sieteiglesias,1.7351474736835248,17.232242054172673,2.6131677664003976,2.253272824295252,3.186696157942164,9.386920612559813,0.2483315225826478,85.00000000000001,0.1752080595707402,26.42857142857143,0.2810304449648712,52.5,100.0
28902,Puentes Viejas,0.6168913348202875,12.847922410285785,1.011216678484121,0.7355507510534104,1.5929757143814651,70.78978981474869,0.0,0.0,0.0,0.0,0.0,0.0,100.0
28903,Tres Cantos,100.0,100.0,100.0,53.10952383131189,100.0,73.20315105572661,100.0,54.44108761329306,100.0,56.84937419076391,100.0,51.60120845921451,0.0
